X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.1506709890818,39.7736574035764,101951,400,N,NEW JERSEY,ST,W,400 N NEW JERSEY ST,NNJ 000428,1472,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1601421614293,39.7639021532404,101952,200,S,ILLINOIS,ST,W,200 S ILLINOIS ST,SILL000210,7250,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1487746486023,39.7755688154983,101953,600,N,EAST,ST,W,600 N EAST ST,,7753,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1574694093863,39.7613826418225,101954,0000,E,SOUTH,ST,S,0000 E SOUTH ST,ES  000007,5523,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1627228741148,39.7756831226281,101955,200,W,NORTH,ST,N,200 W NORTH ST,WN  000208,6103,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1605552227817,39.7685271687641,101956,100,W,MARKET,ST,S,100 W MARKET ST,WMA 000113,7396,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1610711712711,39.7755301856684,101957,100,W,NORTH,ST,S,100 W NORTH ST,WN  000113,6094,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1466915618809,39.7767348028298,101958,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000718,2038,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.157427014766,39.7615075672245,101959,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000012,5505,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1617776639297,39.7639465386731,101960,200,S,CAPITOL,AVE,E,200 S CAPITOL AV,,699,LOADING ZONE,2019/06/25 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1544644603548,39.7700008800755,101961,200,N,DELAWARE,ST,W,200 N DELAWARE ST,ND  000202,1170,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1586298956151,39.7803929736663,101962,0000,W,ST JOSEPH,ST,S,0000 W ST JOSEPH ST,WSTJ000017,8903,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1515342216364,39.7731331608768,101963,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000437,1768,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1538056620513,39.7767606502627,101964,200,E,WALNUT,ST,N,200 E WALNUT ST,EWA 000204,8976,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1592444769462,39.7804031222072,101965,0000,W,ST JOSEPH,ST,S,0000 W ST JOSEPH ST,WSTJ000031,8910,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1564162984809,39.7653209319577,101966,100,S,PENNSYLVANIA,ST,W,100 S PENNSYLVANIA ST,SP  000104,5361,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1559999813958,39.7717624677659,101967,300,N,PENNSYLVANIA,ST,E,300 N PENNSYLVANIA ST,NP  000309,5593,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1618897024721,39.772866326747,101968,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000232,3625,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1615878664038,39.7734021205702,101969,400,N,CAPITOL,AVE,W,400 N CAPITOL AV,NC  000414,8047,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1558683187452,39.7800306540948,101970,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000914,2443,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1544922565481,39.7695309262535,101971,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000130,1122,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1512068293962,39.7712104791607,101972,300,E,NEW YORK,ST,N,300 E NEW YORK ST,,1981,MULTI SPACE,2012/10/25 00:00:00+00,1.00,19.00,2012/01/02 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1542722722923,39.7701169053346,101973,200,N,DELAWARE,ST,E,200 N DELAWARE ST,ND  000205,1178,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1625797013284,39.7721269661858,101974,300,,INDIANA,AVE,,300 INDIANA AV,IND 000326,3662,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.150019444561,39.7710954668728,101975,400,E,NEW YORK,ST,S,400 E NEW YORK ST,ENY 000413,2756,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.159922785137,39.7695014766468,101976,100,N,ILLINOIS,ST,W,100 N ILLINOIS ST,NILL000120,9619,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1563554921999,39.7780041382053,101977,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000032,2165,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1518979609102,39.7730828058681,101978,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000426,1712,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1600970559004,39.7816216665496,101979,100,W,11th ,ST,S,100 W 11th St,,9040,MULTI SPACE,2019/10/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1530652057701,39.7726640694097,101980,200,E,VERMONT,ST,N,200 E VERMONT ST,EV  000222,1544,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1544276732391,39.7711742268977,101981,100,E,NEW YORK,ST,S,100 E NEW YORK ST,NULL,1278,MULTI SPACE,2016/10/19 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1555819839302,39.7713331505629,101982,100,E,NEW YORK,ST,N,100 E NEW YORK ST,ENY 000106,1284,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1615681427362,39.789766199937,101983,1700,N,CAPITOL,AVE,W,1700 N CAPITOL AV,NC  001708,3759,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1605418765174,39.7656238513508,101984,100,W,MARYLAND,ST,S,100 W MARYLAND ST,WMD 000109,7134,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1559964543858,39.7756814310547,101985,600,N,PENNSYLVANIA,ST,W,600 N PENNSYLVANIA ST,NP  000600,2380,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1556648523667,39.7666096091683,101986,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,VA  000006,5119,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1745096559627,39.7809951925905,101987,900,W,010TH,ST,N,900 W 010TH ST,,4207,SINGLE SPACE,2012/10/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1637507132071,39.7821810107106,101988,300,W,011TH,ST,S,300 W 011TH ST,E11TH000309,8580,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1541407388551,39.7730231261704,101989,400,N,DELAWARE,ST,E,400 N DELAWARE ST,ND  000405,1602,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1557848646128,39.778200349823,101990,800,N,PENNSYLVANIA,ST,E,800 N PENNSYLVANIA ST,NP  000801,2410,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1541859780585,39.7719069608718,101991,300,N,DELAWARE,ST,E,300 N DELAWARE ST,ND  000313,1636,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1601317421531,39.7645159438648,101992,100,S,ILLINOIS,ST,W,100 S ILLINOIS ST,,669,LOADING ZONE,2019/06/18 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1572619547576,39.7753893321453,101993,0000,E,NORTH,ST,S,0000 E NORTH ST,EN  000007,2133,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1578680965497,39.7791687119159,101994,0000,W,009TH,ST,S,0000 W 009TH ST,W09TH000007,8928,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.1523843322896,39.7764984870016,101995,600,N,ALABAMA,ST,W,600 N ALABAMA ST,NA  000628,8756,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1463836775047,39.776941023572,101996,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000736,2043,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1597715783415,39.7736199305622,101997,400,N,ILLINOIS,ST,W,400 N ILLINOIS ST,NILL000414,8242,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.159909265612,39.7648309361343,101998,100,S,ILLINOIS,ST,E,100 S ILLINOIS ST,,664,LOADING ZONE,2019/06/18 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1592710119003,39.7755850385704,101999,0000,W,NORTH,ST,N,0000 W NORTH ST,WN  000024,6045,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1432298969756,39.8697941252277,102000,800,,BROAD RIPPLE,AVE,N,800 BROAD RIPPLE AV,BR  000836,317,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1561636910225,39.7718044119956,102001,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000304,5611,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1561583465421,39.7720560681975,102002,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000310,5614,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1613018725023,39.7853723338824,102003,1300,N,CAPITOL,AVE,W,1300 N CAPITOL AV,NC  001312,3842,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1612240478356,39.7727526721773,102004,100,W,VERMONT,ST,S,100 W VERMONT ST,WV  000131,3605,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1582869765672,39.7592867487232,102005,500,S,MERIDIAN,ST,E,500 S MERIDIAN ST,,5736,SINGLE SPACE,2017/09/20 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.148991481018,39.7738527374322,102006,400,E,MICHIGAN,ST,S,400 E MICHIGAN ST,<Null>,1434,MULTI SPACE,2012/02/13 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1547624496385,39.766946146859,102007,100,E,WASHINGTON,ST,S,100 E WASHINGTON ST,EW  000111,5013,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1505038514351,39.7743068202076,102008,500,N,NEW JERSEY,ST,E,500 N NEW JERSEY ST,,4030,MULTI SPACE,2019/06/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1523754185788,39.7637105793889,102009,200,,VIRGINIA,AVE,,200 VIRGINIA AV,VA  000203,6181,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1585399720999,39.761402721087,102010,0000,W,SOUTH,ST,S,0000 W SOUTH ST,WS  000001,7520,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1549504779445,39.7683995150744,102011,100,E,MARKET,ST,S,100 E MARKET ST,,744,LOADING ZONE,2019/09/27 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1516430930815,39.7754278512716,102012,300,E,NORTH,ST,N,300 E NORTH ST,EN  000314,8996,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1535450426094,39.7614024455723,102013,200,E,SOUTH,ST,N,200 E SOUTH ST,,867,LOADING ZONE,2019/09/25 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1598096503241,39.7728160548435,102014,100,W,VERMONT,ST,N,100 W VERMONT ST,WV  000102,3570,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1488369271539,39.7736256797492,102015,400,N,EAST,ST,W,400 N EAST ST,,2865,MULTI SPACE,2012/08/08 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1589082231549,39.7803996708219,102016,0000,W,ST JOSEPH,ST,S,0000 W ST JOSEPH ST,WSTJ000023,8906,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1519515419889,39.7683077797238,102017,300,E,MARKET,ST,S,300 E MARKET ST,,5399,MULTI SPACE,2014/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.150563607366,39.7731444982576,102018,400,N,NEW JERSEY,ST,E,400 N NEW JERSEY ST,NNJ 000417,1483,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1755403585013,39.7719958360268,102019,300,,UNIVERSITY,BLVD,E,300 UNIVERSITY BLVD,UB  000303,3511,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1546398079769,39.7611383646035,102020,400,S,DELAWARE,ST,E,400 S DELAWARE ST,,860,LOADING ZONE,2019/09/13 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1594033633183,39.7726942783921,102021,0000,W,VERMONT,ST,S,0000 W VERMONT ST,WV  000013,3560,SINGLE SPACE,2011/11/02 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1580011629984,39.7672814484902,102022,0000,N,MERIDIAN,ST,E,0000 N MERIDIAN ST,NM  000011,9545,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1576536193251,39.7759920260478,102023,600,N,MERIDIAN,ST,E,600 N MERIDIAN ST,NM  000611,2235,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1582675723624,39.7803915998136,102024,0000,W,ST JOSEPH,ST,S,0000 W ST JOSEPH ST,WSTJ000011,8900,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.155083793028,39.7712020763422,102025,100,E,NEW YORK,ST,S,100 E NEW YORK ST,,1271,MULTI SPACE,2021/03/03 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1525359526091,39.7715306994463,102026,300,N,ALABAMA,ST,W,300 N ALABAMA ST,NA  000304,1696,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.1651336408884,39.7701545167047,102027,400,W,OHIO,ST,N,400 W OHIO ST,WO  000406,3071,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.156188682438,39.7714589319823,102028,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000302,5606,MULTI SPACE,2015/11/23 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1525080524725,39.7732333997034,102029,400,N,ALABAMA,ST,W,400 N ALABAMA ST,NA  000412,1675,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,SINGLE
-86.1558294187993,39.776824282525,102030,700,N,PENNSYLVANIA,ST,E,700 N PENNSYLVANIA ST,,874,LOADING ZONE,2019/11/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1519889741497,39.773019027391,102031,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000418,1708,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1511289848093,39.7623805073486,102032,300,S,NEW JERSEY,ST,E,300 S NEW JERSEY ST,,5652,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1531370217252,39.771976045507,102033,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000353,1326,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.155834295586,39.7823638997797,102034,1100,N,PENNSYLVANIA,ST,W,1100 N PENNSYLVANIA ST,,9000,MULTI SPACE,2019/06/12 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1544091288916,39.771706595722,102035,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000312,1645,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1633675334685,39.7737629919567,102036,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000422,8155,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1490280265891,39.7694775983098,102037,100,N,EAST,ST,W,100 N EAST ST,NE  000104,8036,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1599286793944,39.7641187142749,102038,200,S,ILLINOIS,ST,E,200 S ILLINOIS ST,,7340,ADA,2012/08/23 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1456837433108,39.7772288101749,102039,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000757,2096,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1565733578024,39.7726085016321,102040,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000027,2613,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1597319964537,39.7747312080386,102041,500,N,ILLINOIS,ST,W,500 N ILLINOIS ST,NILL000504,8266,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.152389415894,39.7762105609864,102042,600,N,ALABAMA,ST,W,600 N ALABAMA ST,NA  000618,8751,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1605493368441,39.7686498321983,102043,100,W,MARKET,ST,N,100 W MARKET ST,WMA 000114,7376,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1629137001912,39.7726067571377,102044,300,,INDIANA,AVE,,300 INDIANA AV,,865,LOADING ZONE,2019/09/24 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.159681948026,39.7704549940256,102045,200,N,ILLINOIS,ST,E,200 N ILLINOIS ST,NILL000205,3332,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1586241922345,39.7581547889632,102046,600,S,MERIDIAN,ST,E,600 S MERIDIAN ST,SM  000625,5751,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1577145957142,39.7744480654603,102047,500,N,MERIDIAN,ST,E,500 N MERIDIAN ST,NM  000505,8447,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1431351608693,39.8707116630798,102048,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000856,426,ADA,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,SINGLE
-86.1615824308816,39.7916313617613,102049,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001824,3724,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1508190266319,39.7696868906251,102050,300,E,OHIO,ST,N,300 E OHIO ST,EO  000402,2800,MULTI SPACE,2018/06/14 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1658189059919,39.7821447063244,102051,300,W,011TH,ST,S,300 W 011TH ST,E11TH000355,8600,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1594177096072,39.7782743189542,102052,800,N,ILLINOIS,ST,E,800 N ILLINOIS ST,NILL000805,8338,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1552698712989,39.7759636973024,102053,600,,FORT WAYNE,ST,,600 FORT WAYNE ST,FW  000616,8007,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1455618923459,39.7775131440103,102054,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000784,2065,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1560006935755,39.7757352863948,102055,600,N,PENNSYLVANIA,ST,W,600 N PENNSYLVANIA ST,NP  000602,2381,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1498341126523,39.7689973325635,102056,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000323,2841,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.162584399283,39.7672971202558,102057,200,W,WASHINGTON,ST,N,200 W WASHINGTON ST,WW  000232,7014,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1615719552257,39.7739397047434,102058,400,N,CAPITOL,AVE,W,400 N CAPITOL AV,NC  000426,8053,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.150691372104,39.7732832294589,102059,400,N,NEW JERSEY,ST,W,400 N NEW JERSEY ST,NNJ 000416,1466,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1491162180845,39.7673850784343,102060,000,N,EAST,ST,W,000 N EAST ST,,870,LOADING ZONE,2019/10/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
