zone,area,sub_area,pole,config_id,config_name,date_inventory,lat,lng,sapid
Downtown,East Village,1100 TENTH AVE,10-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717344,-117.155538,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1113,49382,Sunday Mode,1/4/2021,32.71746,-117.155538,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.71746,-117.155538,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1115,49382,Sunday Mode,1/4/2021,32.717349,-117.155588,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717349,-117.155588,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1117,49382,Sunday Mode,1/4/2021,32.717342,-117.155572,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1117,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717342,-117.155572,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1118,49382,Sunday Mode,1/4/2021,32.717594,-117.155737,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717594,-117.155737,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1120,49382,Sunday Mode,1/4/2021,32.717577,-117.155783,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717577,-117.155783,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1121,49382,Sunday Mode,1/4/2021,32.717673,-117.15554,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1121,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717673,-117.15554,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1122,49382,Sunday Mode,1/4/2021,32.717785,-117.155869,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717785,-117.155869,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1124,49382,Sunday Mode,1/4/2021,32.717791,-117.155867,SS-000316
Downtown,East Village,1100 TENTH AVE,10-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717791,-117.155867,SS-000316
Downtown,East Village,1200 TENTH AVE,10-1201,49382,Sunday Mode,1/4/2021,32.717942,-117.155923,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1201,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717942,-117.155923,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1203,49382,Sunday Mode,1/4/2021,32.717977,-117.155957,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1203,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.717977,-117.155957,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1205,49382,Sunday Mode,1/4/2021,32.718097,-117.15588,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.718097,-117.15588,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1209,49382,Sunday Mode,1/4/2021,32.718071,-117.155543,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.718071,-117.155543,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1211,49382,Sunday Mode,1/4/2021,32.718265,-117.155544,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.718265,-117.155544,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1219,49382,Sunday Mode,1/4/2021,32.71846,-117.155546,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1219,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.71846,-117.155546,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1221,49382,Sunday Mode,1/4/2021,32.718654,-117.155548,SS-000315
Downtown,East Village,1200 TENTH AVE,10-1221,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.718654,-117.155548,SS-000315
Downtown,East Village,300 TENTH AVE,10-303,13383,Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC),8/26/2021,32.708285,-117.155437,SS-000324
Downtown,East Village,300 TENTH AVE,10-303,50304,2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC),7/7/2021,32.708285,-117.155437,SS-000324
Downtown,East Village,300 TENTH AVE,10-303,49382,Sunday Mode,1/4/2021,32.708285,-117.155437,SS-000324
Downtown,East Village,300 TENTH AVE,10-303,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.708285,-117.155437,SS-000324
Downtown,East Village,300 TENTH AVE,10-305,49382,Sunday Mode,1/4/2021,32.708418,-117.155507,SS-000324
Downtown,East Village,300 TENTH AVE,10-305,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.708418,-117.155507,SS-000324
Downtown,East Village,300 TENTH AVE,10-307,13383,Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC),8/26/2021,32.708431,-117.155539,SS-000324
Downtown,East Village,300 TENTH AVE,10-307,50304,2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC),7/7/2021,32.708431,-117.155539,SS-000324
Downtown,East Village,300 TENTH AVE,10-307,49382,Sunday Mode,1/4/2021,32.708431,-117.155539,SS-000324
Downtown,East Village,300 TENTH AVE,10-307,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.708431,-117.155539,SS-000324
Downtown,East Village,300 TENTH AVE,10-309,13383,Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC),8/26/2021,32.708648,-117.155592,SS-000324
Downtown,East Village,300 TENTH AVE,10-309,50304,2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC),7/7/2021,32.708648,-117.155592,SS-000324
Downtown,East Village,300 TENTH AVE,10-309,49382,Sunday Mode,1/4/2021,32.708648,-117.155592,SS-000324
Downtown,East Village,300 TENTH AVE,10-309,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.708648,-117.155592,SS-000324
Downtown,East Village,300 TENTH AVE,10-311,13383,Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC),8/26/2021,32.70889,-117.155714,SS-000324
Downtown,East Village,300 TENTH AVE,10-311,50304,2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC),7/6/2021,32.70889,-117.155714,SS-000324
Downtown,East Village,300 TENTH AVE,10-311,49382,Sunday Mode,1/4/2021,32.70889,-117.155714,SS-000324
Downtown,East Village,300 TENTH AVE,10-311,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.70889,-117.155714,SS-000324
Uptown,Hillcrest,3800 TENTH AVE,Oct-07,49382,Sunday Mode,1/4/2021,32.748223,-117.155182,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-07,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748223,-117.155182,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-09,49382,Sunday Mode,1/4/2021,32.748031,-117.155215,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-09,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748031,-117.155215,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-11,49382,Sunday Mode,1/4/2021,32.748102,-117.155249,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-11,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748102,-117.155249,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-12,49382,Sunday Mode,1/4/2021,32.748098,-117.155321,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-12,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748098,-117.155321,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-13,49382,Sunday Mode,1/4/2021,32.748115,-117.155166,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-13,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748115,-117.155166,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-14,49382,Sunday Mode,1/4/2021,32.748067,-117.155421,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-14,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748067,-117.155421,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-15,49382,Sunday Mode,1/4/2021,32.748155,-117.155193,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-15,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748155,-117.155193,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-16,49382,Sunday Mode,1/4/2021,32.748035,-117.155422,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-16,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748035,-117.155422,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-17,49382,Sunday Mode,1/4/2021,32.74818,-117.155211,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-17,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.74818,-117.155211,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-18,49382,Sunday Mode,1/4/2021,32.748158,-117.155413,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-18,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748158,-117.155413,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-19,49382,Sunday Mode,1/4/2021,32.748075,-117.155214,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-19,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748075,-117.155214,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-20,49382,Sunday Mode,1/4/2021,32.748301,-117.155282,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-20,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748301,-117.155282,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,Oct-22,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/9/2018,32.748164,-117.155434,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3807 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748223,-117.155182,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3809 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748031,-117.155215,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3811 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748102,-117.155249,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3812 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748098,-117.155321,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3813 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748135,-117.155238,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3814 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748067,-117.155421,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3815 0:00,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748088,-117.155329,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3816 0:00,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748035,-117.155422,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3817 0:00,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748166,-117.155278,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3818 0:00,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748158,-117.155413,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3819 0:00,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748075,-117.155214,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3820 0:00,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748301,-117.155282,SS-000327
Uptown,Hillcrest,3800 TENTH AVE,10/1/3822 0:00,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.748164,-117.155434,SS-000327
Downtown,East Village,400 TENTH AVE,10-400E,49382,Sunday Mode,1/4/2021,32.709791,-117.155474,SS-000323
Downtown,East Village,400 TENTH AVE,10-400E,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,11/11/2018,32.709791,-117.155474,SS-000323
Downtown,East Village,400 TENTH AVE,10-425,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),6/1/2023,32.710257,-117.155483,SS-000323
Downtown,East Village,400 TENTH AVE,10-425,13383,Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC),8/26/2021,32.710257,-117.155483,SS-000323
Downtown,East Village,400 TENTH AVE,10-425,50304,2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC),7/28/2021,32.710257,-117.155483,SS-000323
Downtown,East Village,400 TENTH AVE,10-425,49382,Sunday Mode,1/4/2021,32.710257,-117.155483,SS-000323
Downtown,East Village,400 TENTH AVE,10-425,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.710257,-117.155483,SS-000323
Downtown,East Village,600 TENTH AVE,10-601,49382,Sunday Mode,1/4/2021,32.711679,-117.155489,SS-000321
Downtown,East Village,600 TENTH AVE,10-601,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711679,-117.155489,SS-000321
Downtown,East Village,600 TENTH AVE,10-603,49382,Sunday Mode,1/4/2021,32.711778,-117.15549,SS-000321
Downtown,East Village,600 TENTH AVE,10-603,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711778,-117.15549,SS-000321
Downtown,East Village,600 TENTH AVE,10-605,49382,Sunday Mode,1/4/2021,32.711877,-117.155492,SS-000321
Downtown,East Village,600 TENTH AVE,10-605,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711877,-117.155492,SS-000321
Downtown,East Village,600 TENTH AVE,10-607,49382,Sunday Mode,1/4/2021,32.711976,-117.155493,SS-000321
Downtown,East Village,600 TENTH AVE,10-607,14760,2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) (NFC),11/11/2018,32.711976,-117.155493,SS-000321
Downtown,East Village,600 TENTH AVE,10-609,49382,Sunday Mode,1/4/2021,32.712076,-117.155494,SS-000321
Downtown,East Village,600 TENTH AVE,10-609,14760,2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) (NFC),11/11/2018,32.712076,-117.155494,SS-000321
Downtown,East Village,600 TENTH AVE,10-611,49382,Sunday Mode,1/4/2021,32.712175,-117.155496,SS-000321
Downtown,East Village,600 TENTH AVE,10-611,14760,2 Hour Max $1.25 HR 8am-6pm Mon-Sat      (Mobile Pay) (NFC),11/11/2018,32.712175,-117.155496,SS-000321
Downtown,East Village,600 TENTH AVE,10-613,49382,Sunday Mode,1/4/2021,32.712274,-117.155497,SS-000321
Downtown,East Village,600 TENTH AVE,10-613,14759,2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC),11/11/2018,32.712274,-117.155497,SS-000321
Downtown,East Village,600 TENTH AVE,10-619,49382,Sunday Mode,1/4/2021,32.712373,-117.155498,SS-000321
Downtown,East Village,600 TENTH AVE,10-619,14759,2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC),11/11/2018,32.712373,-117.155498,SS-000321
Downtown,East Village,600 TENTH AVE,10-625,49382,Sunday Mode,1/4/2021,32.712472,-117.1555,SS-000321
Downtown,East Village,600 TENTH AVE,10-625,14759,2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC),11/11/2018,32.712472,-117.1555,SS-000321
Downtown,East Village,700 TENTH AVE,10-700,49382,Sunday Mode,1/4/2021,32.712733,-117.155684,SS-000320
Downtown,East Village,700 TENTH AVE,10-700,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712733,-117.155684,SS-000320
Downtown,East Village,700 TENTH AVE,10-702,49382,Sunday Mode,1/4/2021,32.712791,-117.155685,SS-000320
Downtown,East Village,700 TENTH AVE,10-702,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712791,-117.155685,SS-000320
Downtown,East Village,700 TENTH AVE,10-707,49382,Sunday Mode,1/4/2021,32.712849,-117.155503,SS-000320
Downtown,East Village,700 TENTH AVE,10-707,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712849,-117.155503,SS-000320
Downtown,East Village,700 TENTH AVE,10-709,49382,Sunday Mode,1/4/2021,32.718048,-117.146121,SS-000320
Downtown,East Village,700 TENTH AVE,10-709,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.718048,-117.146121,SS-000320
Downtown,East Village,700 TENTH AVE,10-710,49382,Sunday Mode,1/4/2021,32.713002,-117.155686,SS-000320
Downtown,East Village,700 TENTH AVE,10-710,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713002,-117.155686,SS-000320
Downtown,East Village,700 TENTH AVE,10-712,49382,Sunday Mode,1/4/2021,32.713059,-117.155687,SS-000320
Downtown,East Village,700 TENTH AVE,10-712,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713059,-117.155687,SS-000320
Downtown,East Village,700 TENTH AVE,10-714,49382,Sunday Mode,1/4/2021,32.713136,-117.155687,SS-000320
Downtown,East Village,700 TENTH AVE,10-714,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713136,-117.155687,SS-000320
Downtown,East Village,700 TENTH AVE,10-715,49382,Sunday Mode,1/4/2021,32.713195,-117.155506,SS-000320
Downtown,East Village,700 TENTH AVE,10-715,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713195,-117.155506,SS-000320
Downtown,East Village,700 TENTH AVE,10-717,49382,Sunday Mode,1/4/2021,32.713271,-117.155506,SS-000320
Downtown,East Village,700 TENTH AVE,10-717,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713271,-117.155506,SS-000320
Downtown,East Village,700 TENTH AVE,10-719,49382,Sunday Mode,1/4/2021,32.713329,-117.155507,SS-000320
Downtown,East Village,700 TENTH AVE,10-719,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713329,-117.155507,SS-000320
Downtown,East Village,700 TENTH AVE,10-721,49382,Sunday Mode,1/4/2021,32.713406,-117.155507,SS-000320
Downtown,East Village,700 TENTH AVE,10-721,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713406,-117.155507,SS-000320
Downtown,East Village,700 TENTH AVE,10-723,49382,Sunday Mode,1/4/2021,32.713463,-117.155507,SS-000320
Downtown,East Village,700 TENTH AVE,10-723,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713463,-117.155507,SS-000320
Downtown,East Village,700 TENTH AVE,10-725,49382,Sunday Mode,1/4/2021,32.71354,-117.155508,SS-000320
Downtown,East Village,700 TENTH AVE,10-725,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.71354,-117.155508,SS-000320
Downtown,East Village,800 TENTH AVE,10-800,49382,Sunday Mode,1/4/2021,32.713778,-117.155692,SS-000319
Downtown,East Village,800 TENTH AVE,10-800,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713778,-117.155692,SS-000319
Downtown,East Village,800 TENTH AVE,10-801,49382,Sunday Mode,1/4/2021,32.713836,-117.15551,SS-000319
Downtown,East Village,800 TENTH AVE,10-801,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713836,-117.15551,SS-000319
Downtown,East Village,800 TENTH AVE,10-802,49382,Sunday Mode,1/4/2021,32.713912,-117.155693,SS-000319
Downtown,East Village,800 TENTH AVE,10-802,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.713912,-117.155693,SS-000319
Downtown,East Village,800 TENTH AVE,10-804,49382,Sunday Mode,1/4/2021,32.71397,-117.155693,SS-000319
Downtown,East Village,800 TENTH AVE,10-804,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.71397,-117.155693,SS-000319
Downtown,East Village,800 TENTH AVE,10-806,49382,Sunday Mode,1/4/2021,32.714046,-117.155694,SS-000319
Downtown,East Village,800 TENTH AVE,10-806,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714046,-117.155694,SS-000319
Downtown,East Village,800 TENTH AVE,10-807,49382,Sunday Mode,1/4/2021,32.714105,-117.155512,SS-000319
Downtown,East Village,800 TENTH AVE,10-807,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714105,-117.155512,SS-000319
Downtown,East Village,800 TENTH AVE,10-811,49382,Sunday Mode,1/4/2021,32.714131,-117.155557,SS-000319
Downtown,East Village,800 TENTH AVE,10-811,45474,"Commerical-20 min upon entry with sensor, M-Sat 6am-6pm, No parking Tues 2am-5am",10/14/2019,32.714131,-117.155557,SS-000319
Downtown,East Village,800 TENTH AVE,10-814,49382,Sunday Mode,1/4/2021,32.714181,-117.155695,SS-000319
Downtown,East Village,800 TENTH AVE,10-814,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714181,-117.155695,SS-000319
Downtown,East Village,800 TENTH AVE,10-816,49382,Sunday Mode,1/4/2021,32.714257,-117.155695,SS-000319
Downtown,East Village,800 TENTH AVE,10-816,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714257,-117.155695,SS-000319
Downtown,East Village,800 TENTH AVE,10-818,49382,Sunday Mode,1/4/2021,32.714315,-117.155696,SS-000319
Downtown,East Village,800 TENTH AVE,10-818,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714315,-117.155696,SS-000319
Downtown,East Village,800 TENTH AVE,10-819,49382,Sunday Mode,1/4/2021,32.714373,-117.155514,SS-000319
Downtown,East Village,800 TENTH AVE,10-819,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714373,-117.155514,SS-000319
Downtown,East Village,800 TENTH AVE,10-820,49382,Sunday Mode,1/4/2021,32.714449,-117.155697,SS-000319
Downtown,East Village,800 TENTH AVE,10-820,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714449,-117.155697,SS-000319
Downtown,East Village,800 TENTH AVE,10-824,49382,Sunday Mode,1/4/2021,32.714402,-117.155694,SS-000319
Downtown,East Village,800 TENTH AVE,10-824,45425,"30 min upon entry with sensor, M-Sat 8am-6pm",10/3/2019,32.714402,-117.155694,SS-000319
Downtown,East Village,800 TENTH AVE,10-824,12528,30 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714402,-117.155694,SS-000319
Downtown,East Village,800 TENTH AVE,10-825,49382,Sunday Mode,1/4/2021,32.714584,-117.155516,SS-000319
Downtown,East Village,800 TENTH AVE,10-825,14749,4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714584,-117.155516,SS-000319
Downtown,East Village,800 TENTH AVE,10-826,49382,Sunday Mode,1/4/2021,32.714417,-117.155678,SS-000319
Downtown,East Village,800 TENTH AVE,10-826,45425,"30 min upon entry with sensor, M-Sat 8am-6pm",10/3/2019,32.714417,-117.155678,SS-000319
Downtown,East Village,800 TENTH AVE,10-826,12528,30 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714417,-117.155678,SS-000319
Downtown,East Village,900 TENTH AVE,10-901,49382,Sunday Mode,1/4/2021,32.714784,-117.155517,SS-000318
Downtown,East Village,900 TENTH AVE,10-901,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714784,-117.155517,SS-000318
Downtown,East Village,900 TENTH AVE,10-902,49382,Sunday Mode,1/4/2021,32.714859,-117.1557,SS-000318
Downtown,East Village,900 TENTH AVE,10-902,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714859,-117.1557,SS-000318
Downtown,East Village,900 TENTH AVE,10-903,49382,Sunday Mode,1/4/2021,32.714898,-117.155518,SS-000318
Downtown,East Village,900 TENTH AVE,10-903,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.714898,-117.155518,SS-000318
Downtown,East Village,900 TENTH AVE,10-904,49382,Sunday Mode,1/4/2021,32.714972,-117.155701,SS-000318
