City,Street Address,Rate
Los Angeles,1400 S SEPULVEDA BLVD,1.0
Los Angeles,800 S HOPE ST,1.0
Los Angeles,700 N YALE ST,0.5
Los Angeles,9601 W NORTH VENICE BLVD,1.0
Los Angeles,3901 BEVERLY BLVD,1.0
Los Angeles,4300 SUNSET BLVD,1.0
Los Angeles,600 LA FAYETTE PK PL,1.0
Los Angeles,501 BENTON WY,1.0
Los Angeles,1001 S TOWNE AVE,0.5
Los Angeles,101 AVENUE 58,1.0
Los Angeles,5700 W WILSHIRE BLVD,1.0
Los Angeles,8301 W 3RD ST,1.0
Los Angeles,501 KENMORE AVE,1.0
Los Angeles,1601 HOOVER ST,1.0
Los Angeles,1201 S WOOSTER ST,1.0
Los Angeles,600 S LA BREA AVE,1.0
Los Angeles,7901 W MELROSE AVE,1.0
Los Angeles,401 37TH PL,1.0
Los Angeles,1801 S OLIVE ST,0.5
Los Angeles,3601 VERMONT AVE,1.0
Los Angeles,2701 WILSHIRE BLVD,1.0
Los Angeles,3401 SAN MARINO ST,1.0
Los Angeles,700 N HILL ST,1.25
Los Angeles,10901 W OHIO AVE,1.0
Los Angeles,601 N SPRING ST,0.75
Los Angeles,9601 S VICKSBURG AVE,1.0
Los Angeles,1600 JAMES M WOOD BLVD,1.0
Los Angeles,801 N YALE ST,0.5
Los Angeles,1301 CONSTANCE ST,1.0
Los Angeles,8301 W MELROSE AVE,1.0
Los Angeles,1701 S OLIVE ST,0.5
Los Angeles,701 S WALL ST,3.25
Los Angeles,8101 W MELROSE AVE,1.0
Los Angeles,1200 S 4TH AVE,1.0
Los Angeles,1400 N HAYWORTH AVE,1.0
Los Angeles,4300 S DEGNAN BLVD,1.0
Los Angeles,6801 N VAN NUYS BLVD,1.0
Los Angeles,500 7TH ST,0.5
Los Angeles,8300 W BEVERLY BLVD,1.0
Los Angeles,1500 N CASSIL PL,0.5
Los Angeles,14301 W DELANO ST,2.5
Los Angeles,101 WESTERN AVE,1.0
Los Angeles,2400 PICO BLVD,1.0
Los Angeles,1301 S MAIN ST,1.25
Los Angeles,14500 W HAMLIN ST,0.75
Los Angeles,401 7TH ST,0.5
Los Angeles,400 DUCOMMUN ST,2.5
Los Angeles,3820 SUNSET BLVD,1.0
Los Angeles,1001 ALVARADO ST,1.0
Los Angeles,1201 VERMONT AVE,1.0
Los Angeles,100 N LA BREA AVE,1.0
Los Angeles,1401 N IVAR AVE,1.25
Los Angeles,1101 S BEVERLY DR,1.0
Los Angeles,2200 WILSHIRE BLVD,1.0
Los Angeles,500 E 11TH ST,1.25
Los Angeles,10435 W SANTA MONICA BLVD,1.0
Los Angeles,1400 VERMONT AVE,1.0
Los Angeles,1700 JAMES M WOOD BLVD,1.0
Los Angeles,5800 W OLYMPIC BLVD,1.0
Los Angeles,601 CARONDELET ST,1.0
Los Angeles,601 N LARCHMONT BLVD,1.0
Los Angeles,651 BERENDO ST,1.0
Los Angeles,10951 W WEYBURN AVE,1.5
Los Angeles,1501 S WESTWOOD BLVD,1.0
Los Angeles,700 BERENDO ST,1.0
Los Angeles,701 E 9TH ST,0.5
Los Angeles,600 SERRANO AVE,1.0
Los Angeles,14301 W CALVERT ST,2.5
Los Angeles,400 N LA CIENEGA BLVD,1.0
Los Angeles,1701 N SYCAMORE AVE,3.5
Los Angeles,101 I ST,0.5
Los Angeles,7901 W BEVERLY BLVD,1.0
Los Angeles,3300 8TH ST,1.0
Los Angeles,2101 CESAR E CHAVEZ AVE,1.0
Los Angeles,401 W 9TH ST,1.25
Los Angeles,1001 S OGDEN DR,1.0
Los Angeles,8501 VERMONT AVE,1.0
Los Angeles,2000 HILLHURST AVE,1.0
Los Angeles,701 N ORANGE DR,1.0
Los Angeles,1201 S HILL ST,1.0
Los Angeles,1101 8TH ST,1.0
Los Angeles,3701 6TH ST,1.0
Los Angeles,200 W 8TH ST,3.25
Los Angeles,1500 SUNSET BLVD,1.0
Los Angeles,101 E OLYMPIC BLVD,2.75
Los Angeles,1300 N VINE ST,1.0
Los Angeles,700 E 4TH PL,1.0
Los Angeles,1000 N BROADWAY,0.5
Los Angeles,501 W ALPINE ST,0.75
Los Angeles,801 E 12TH ST,1.25
Los Angeles,2501 PASADENA AVE,1.0
Los Angeles,2301 S GRAND AVE,0.5
Los Angeles,5001 YORK BLVD,1.0
Los Angeles,6700 W COLGATE AVE,1.0
Los Angeles,801 BERENDO ST,1.0
Los Angeles,300 S GRAND AVE,2.5
Los Angeles,650 HARVARD BLVD,1.0
Los Angeles,501 S FAIRFAX AVE,1.0
Los Angeles,5900 W 6TH ST,1.0
Los Angeles,500 WASHINGTON BLVD,1.0
Los Angeles,500 CUMMINGS ST,1.0
Los Angeles,601 DUCOMMUN ST,2.5
Los Angeles,1501 N SCHRADER BLVD,1.0
Los Angeles,100 S ORLANDO AVE,1.0
Los Angeles,11500 W SANTA MONICA BLVD,1.0
Los Angeles,800 N ALMA REAL DR,1.0
Los Angeles,8401 W MELROSE PL,1.0
Los Angeles,651 MARIPOSA AVE,1.0
Los Angeles,5000 CASPAR AVE,1.0
Los Angeles,5001 W PICO BLVD,1.0
Los Angeles,1000 S HOPE ST,1.25
Los Angeles,11600 S BARRINGTON CT,2.0
Los Angeles,5001 W PICO BLVD,1.0
Los Angeles,1400 S MYRTLE ST,1.25
Los Angeles,7100 W MELROSE AVE,1.0
Los Angeles,700 E PICO BLVD,0.5
Los Angeles,2001 S LOS ANGELES ST,0.5
Los Angeles,100 S EDINBURGH AVE,1.0
Los Angeles,1500 KENMORE AVE,1.0
Los Angeles,6201 W LA MIRADA AVE,0.5
Los Angeles,10901 W LINDBROOK DR,1.25
Los Angeles,4100 BEVERLY BLVD,1.0
Los Angeles,2700 SUNSET BLVD,2.5
Los Angeles,100 E 11TH ST,0.5
Los Angeles,501 S MAIN ST,3.0
Los Angeles,1701 S ENSLEY AVE,1.0
Los Angeles,1700 N EL CERRITO PL,2.25
Los Angeles,600 HARVARD BLVD,1.0
Los Angeles,3801 6TH ST,1.0
Los Angeles,1801 HYPERION AVE,1.0
Los Angeles,1401 S GRANVILLE AVE,1.0
Los Angeles,1101 S SANTEE ST,3.25
Los Angeles,6000 W PICO BLVD,1.0
Los Angeles,3900 3RD ST,1.0
Los Angeles,101 E OLYMPIC BLVD,2.75
Los Angeles,301 S HOPE ST,5.0
Los Angeles,1400 N FORMOSA AVE,1.0
Los Angeles,2951 WILSHIRE BLVD,1.0
Los Angeles,15201 W SUNSET BLVD,1.0
Los Angeles,101 N LARCHMONT BLVD,1.0
Los Angeles,3201 4TH ST,1.0
Los Angeles,12001 W WILSHIRE BLVD,1.0
Los Angeles,801 S KOHLER ST,1.0
Los Angeles,1501 WESTERN AVE,1.0
Los Angeles,2600 SUNSET BLVD,1.0
Los Angeles,6100 W 98TH ST,1.0
Los Angeles,201 N LARCHMONT BLVD,1.0
Los Angeles,14401 W KITTRIDGE ST,1.0
Los Angeles,9400 W SOUTH VENICE BLVD,1.0
Los Angeles,4200 MELROSE AVE,1.0
Los Angeles,1600 JAMES M WOOD BLVD,1.0
Los Angeles,301 N MARTEL AVE,1.0
Los Angeles,4400 W PICO BLVD,1.0
Los Angeles,750 E 10TH ST,1.25
Los Angeles,6901 W MELROSE AVE,1.0
Los Angeles,201 WESTERN AVE,1.0
Los Angeles,201 CHICAGO ST,1.0
Los Angeles,400 N FAIRFAX AVE,1.0
Los Angeles,301 E 5TH ST,4.5
Los Angeles,7300 W BEVERLY BLVD,1.0
Los Angeles,951 VERMONT AVE,1.0
Los Angeles,5700 W WILSHIRE BLVD,1.0
Los Angeles,201 W 14TH ST,0.5
Los Angeles,151 S BARRINGTON PL,2.0
Los Angeles,651 WILSHIRE PL,1.0
Los Angeles,601 E PICO BLVD,0.5
Los Angeles,1631 S SAWTELLE BLVD,1.0
Los Angeles,2901 8TH ST,1.0
Los Angeles,100 G ST,0.5
Los Angeles,6201 N TYRONE AVE,2.5
Los Angeles,11401 W IOWA AVE,1.0
Los Angeles,1500 S CORINTH AVE,1.0
Los Angeles,1300 S OLIVE ST,0.5
Los Angeles,1100 N SEWARD ST,1.75
Los Angeles,400 W CESAR E CHAVEZ BLVD,0.5
Los Angeles,8101 W MELROSE AVE,1.0
Los Angeles,2400 BROADWAY,1.0
Los Angeles,2300 CESAR E CHAVEZ AVE,1.0
Los Angeles,600 LA FAYETTE PK PL,1.0
Los Angeles,2001 MARENGO ST,1.0
Los Angeles,8500 W 3RD ST,2.0
Los Angeles,7601 W BEVERLY BLVD,1.0
Los Angeles,3601 6TH ST,1.0
Los Angeles,701 S WALL ST,3.25
Los Angeles,651 ARDMORE AVE,1.0
Los Angeles,5501 W PICO BLVD,1.0
Los Angeles,500 COMMONWEALTH AVE,1.0
Los Angeles,651 MARIPOSA AVE,1.0
Los Angeles,1200 S GRAND AVE,0.5
Los Angeles,1100 S SANTEE ST,2.75
Los Angeles,1001 S OLIVE ST,0.5
Los Angeles,2500 HYPERION AVE,1.0
Los Angeles,12300 W SOUTH VENICE BLVD,1.0
Los Angeles,201 HEWITT ST,1.0
Los Angeles,7901 W BEVERLY BLVD,1.0
Los Angeles,101 W 4TH ST,1.75
Los Angeles,2100 S WESTWOOD BLVD,1.0
Los Angeles,401 N HILL ST,0.75
Los Angeles,10801 W LINDBROOK DR,1.0
Los Angeles,600 HARVARD BLVD,1.0
Los Angeles,3201 FIGUEROA ST,1.0
Los Angeles,5101 YORK BLVD,1.0
Los Angeles,1101 S LOS ANGELES ST,2.25
Los Angeles,600 HOBART BLVD,1.0
Los Angeles,500 E 8TH ST,3.25
Los Angeles,200 N MARTEL AVE,1.0
Los Angeles,200 S LOS ANGELES ST,1.25
Los Angeles,9901 W NORTH VENICE BLVD,1.0
Los Angeles,3401 GLENDALE BLVD,1.0
Los Angeles,2101 CESAR E CHAVEZ AVE,1.0
Los Angeles,3201 8TH ST,1.0
Los Angeles,6200 W SANTA MONICA BLVD,0.5
Los Angeles,400 SHATTO PL,1.0
Los Angeles,1000 S HILGARD AVE,0.5
Los Angeles,29 WINDWARD AVE,1.5
Los Angeles,3500 FIGUEROA ST,1.0
Los Angeles,10801 W WEYBURN AVE,1.5
Los Angeles,1601 N ALEXANDRIA AVE,1.0
Los Angeles,14401 W FRIAR ST,0.75
Los Angeles,4501 SUNSET BLVD,1.0
Los Angeles,11701 S BARRINGTON CT,2.0
Los Angeles,14501 W ERWIN ST,0.75
Los Angeles,3451 6TH ST,1.0
Los Angeles,1300 S PALOMA ST,1.25
Los Angeles,301 WESTERN AVE,1.0
Los Angeles,3000 ROWENA AVE,1.0
Los Angeles,6600 W SANTA MONICA BLVD,1.0
Los Angeles,601 ARDMORE AVE,1.0
Los Angeles,2200 HYPERION AVE,1.0
Los Angeles,3506 SUNSET BLVD,1.0
Los Angeles,11801 W SANTA MONICA BLVD,1.0
Los Angeles,101 S HARPER AVE,1.0
Los Angeles,400 S WALL ST,1.75
Los Angeles,500 WASHINGTON BLVD,1.0
Los Angeles,1101 WILSHIRE BLVD,1.0
Los Angeles,8700 W ALDEN DR,2.0
Los Angeles,701 N NEW HIGH ST,2.25
Los Angeles,400 S ROBERTSON BLVD,2.0
Los Angeles,1501 EASTLAKE AVE,1.0
Los Angeles,2200 WILSHIRE BLVD,1.0
Los Angeles,5000 EAGLE ROCK BLVD,1.0
Los Angeles,650 SERRANO AVE,1.0
Los Angeles,6251 N VAN NUYS BLVD,0.75
Los Angeles,600 S WALL ST,0.5
Los Angeles,901 S WESTWOOD BLVD,2.0
Los Angeles,650 PARK VIEW ST,1.0
Los Angeles,1500 N GOWER ST,1.25
Los Angeles,14500 W SYLVAN ST,0.75
Los Angeles,300 ALVARADO ST,1.0
Los Angeles,3901 6TH ST,1.0
Los Angeles,1501 S SAN PEDRO ST,1.0
Los Angeles,2100 JAMES M WOOD BLVD,1.0
Los Angeles,3201 6TH ST,1.0
Los Angeles,7700 W MELROSE AVE,1.0
Los Angeles,14400 W KITTRIDGE ST,1.0
Los Angeles,7701 W MELROSE AVE,1.0
Los Angeles,101 E BARRINGTON AVE,2.0
Los Angeles,1901 HILLHURST AVE,1.0
Los Angeles,3000 FIGUEROA ST,1.0
Los Angeles,1600 N CHEROKEE AVE,1.75
Los Angeles,901 WESTERN AVE,1.0
Los Angeles,16600 W MARQUEZ AVE,1.0
Los Angeles,8100 W 3RD ST,1.0
Los Angeles,11901 W SANTA MONICA BLVD,1.0
Los Angeles,3301 GLENDALE BLVD,1.0
Los Angeles,8300 W 3RD ST,1.0
Los Angeles,301 W 9TH ST,2.25
Los Angeles,801 N FAIRFAX AVE,1.0
Los Angeles,700 S CURSON AVE,1.0
Los Angeles,600 PARK VIEW ST,1.0
Los Angeles,1901 S OLIVE ST,1.25
Los Angeles,300 W 7TH ST,5.0
Los Angeles,400 WASHINGTON BLVD,0.75
Los Angeles,301 WESTERN AVE,1.0
Los Angeles,501 W COLLEGE ST,0.5
Los Angeles,5700 W WILSHIRE BLVD,1.0
Los Angeles,200 CATALINA ST,1.0
Los Angeles,401 6TH ST,0.5
Los Angeles,3601 BOYCE AVE,1.0
Los Angeles,601 N LA BREA AVE,1.0
Los Angeles,3700 S GRAND VIEW BLVD,1.0
Los Angeles,5601 W SANTA MONICA BLVD,1.0
Los Angeles,4400 2ND ST,1.0
Los Angeles,1301 S BROADWAY,0.5
Los Angeles,245 MAIN ST,1.0
Los Angeles,700 HOBART BLVD,1.0
Los Angeles,5301 W HOLLYWOOD BLVD,1.0
Los Angeles,5800 W WILSHIRE BLVD,1.0
Los Angeles,11600 W CHAYOTE ST,2.0
Los Angeles,3001 7TH ST,1.0
Los Angeles,900 S LEVERING AVE,1.25
Los Angeles,2300 PICO BLVD,1.0
Los Angeles,601 N LA CIENEGA BLVD,1.0
Los Angeles,2101 SUNSET BLVD,1.0
Los Angeles,1601 N CHEROKEE AVE,1.0
Los Angeles,2400 WORKMAN ST,1.0
Los Angeles,800 BEACON AVE,1.0
Los Angeles,501 S CENTRAL AVE,0.5
Los Angeles,1701 N CHEROKEE AVE,1.0
Los Angeles,4401 2ND ST,1.0
Los Angeles,301 E 9TH ST,3.25
Los Angeles,4100 BEVERLY BLVD,1.0
Los Angeles,1101 S GAYLEY AVE,1.25
Los Angeles,1901 MARENGO ST,1.0
Los Angeles,1401 S COCHRAN AVE,1.0
Los Angeles,700 S SPRING ST,3.0
Los Angeles,5900 W SUNSET BLVD,0.75
Los Angeles,1101 E PICO BLVD,1.25
Los Angeles,1101 S MAIN ST,0.5
Los Angeles,601 BERENDO ST,1.0
Los Angeles,1601 N WILCOX AVE,2.0
Los Angeles,11038 W SANTA MONICA BLVD,1.0
Los Angeles,1300 WILSHIRE BLVD,1.0
Los Angeles,601 PARK VIEW ST,1.0
Los Angeles,4301 S DEGNAN BLVD,1.0
Los Angeles,1301 S OGDEN DR,1.0
Los Angeles,6300 N VESPER AVE,1.0
Los Angeles,4000 3RD ST,1.0
Los Angeles,601 W 9TH ST,3.0
Los Angeles,1301 N HIGHLAND AVE,0.75
Los Angeles,14400 W SYLVAN ST,0.75
Los Angeles,4301 S DEGNAN BLVD,1.0
Los Angeles,1401 S HI POINT ST,1.0
Los Angeles,300 N FAIRFAX AVE,1.0
Los Angeles,10801 W LE CONTE AVE,1.25
Los Angeles,1001 W 2ND ST,0.5
Los Angeles,651 ARDMORE AVE,1.0
Los Angeles,1400 N CAHUENGA BLVD,0.75
Los Angeles,1400 29TH ST,1.0
Los Angeles,301 N DETROIT ST,1.0
Los Angeles,1200 S LA CIENEGA BLVD,1.0
Los Angeles,2200 MERTON AVE,1.0
Los Angeles,101 N FREMONT AVE,1.25
Los Angeles,2601 PICO BLVD,1.0
Los Angeles,1000 E 8TH ST,0.5
Los Angeles,600 VIRGIL AVE,1.0
Los Angeles,7901 W BEVERLY BLVD,1.0
Los Angeles,800 S SANTEE ST,3.0
Los Angeles,4301 W PICO BLVD,1.0
Los Angeles,700 N YALE ST,0.5
Los Angeles,101 S LA BREA AVE,1.0
Los Angeles,1610 N VINE ST,2.25
Los Angeles,600 ALVARADO ST,1.0
Los Angeles,1401 S SAN PEDRO ST,0.5
Los Angeles,1600 EASTLAKE AVE,1.0
Los Angeles,10351 W SANTA MONICA BLVD,1.0
Los Angeles,1300 TOBERMAN ST,1.0
Los Angeles,12400 W SOUTH VENICE BLVD,1.0
Los Angeles,1400 7TH ST,1.0
Los Angeles,4601 S CRENSHAW BLVD,1.0
Los Angeles,7901 W 4TH ST,1.0
Los Angeles,1700 S SEPULVEDA BLVD,1.0
Los Angeles,751 E 12TH ST,0.5
Los Angeles,400 6TH ST,0.5
Los Angeles,10948 W SANTA MONICA BLVD,1.0
Los Angeles,2801 PICO BLVD,1.0
Los Angeles,801 N LA CIENEGA BLVD,1.0
Los Angeles,500 COMMONWEALTH AVE,1.0
Los Angeles,1100 S LOS ANGELES ST,0.75
Los Angeles,600 CARONDELET ST,1.0
Los Angeles,500 E OLYMPIC BLVD,1.75
Los Angeles,1100 N ST ANDREWS PL,1.0
Los Angeles,800 N BROADWAY,2.25
Los Angeles,401 S WALL ST,4.0
Los Angeles,701 S MERCHANT ST,0.5
Los Angeles,901 WESTERN AVE,1.0
Los Angeles,300 E TEMPLE ST,3.75
Los Angeles,300 W 9TH ST,3.25
Los Angeles,1600 S SAWTELLE BLVD,1.0
Los Angeles,1200 MENLO AVE,1.0
Los Angeles,700 S SAN PEDRO ST,1.0
Los Angeles,3700 VERMONT AVE,1.0
Los Angeles,1001 N MONUMENT ST,1.0
Los Angeles,300 KENMORE AVE,1.0
Los Angeles,1600 N WINONA BLVD,1.0
Los Angeles,6300 W YUCCA ST,1.75
Los Angeles,201 N LARCHMONT BLVD,1.0
Los Angeles,4800 ROSEWOOD AVE,1.0
Los Angeles,951 VERMONT AVE,1.0
Los Angeles,1300 BERENDO ST,1.0
Los Angeles,7000 W WARING AVE,2.5
Los Angeles,6800 W MELROSE AVE,1.0
Los Angeles,201 7TH ST,0.5
Los Angeles,5500 W HOLLYWOOD BLVD,1.0
Los Angeles,3301 WILSHIRE BLVD,1.0
Los Angeles,3801 6TH ST,1.0
Los Angeles,1400 S SAN PEDRO ST,0.5
Los Angeles,600 S SAN VICENTE BLVD,2.5
Los Angeles,5901 W PICO BLVD,1.0
Los Angeles,2700 HYPERION AVE,1.0
Los Angeles,400 S HILL ST,3.25
Los Angeles,600 PACIFIC AVE,0.5
Los Angeles,701 N NEW HAMPSHIRE AVE,2.5
Los Angeles,1600 S BUTLER AVE,1.0
Los Angeles,1601 N WILCOX AVE,2.0
Los Angeles,601 WITMER ST,1.0
Los Angeles,1501 OLYMPIC BLVD,1.0
Los Angeles,3301 WILSHIRE BLVD,1.0
Los Angeles,3701 W PICO BLVD,1.0
Los Angeles,14500 W VICTORY BLVD,0.75
Los Angeles,800 W BARTLETT ST,0.5
Los Angeles,3800 S GRAND VIEW BLVD,1.0
Los Angeles,1200 S MAPLE AVE,4.5
Los Angeles,14500 W BESSEMER ST,2.5
Los Angeles,801 N FAIRFAX AVE,1.0
Los Angeles,8400 W 3RD ST,1.0
Los Angeles,1701 N IVAR AVE,1.75
Los Angeles,2700 BROADWAY,1.0
Los Angeles,600 S SAN VICENTE BLVD,2.5
Los Angeles,1600 EASTLAKE AVE,1.0
Los Angeles,1400 N CAHUENGA BLVD,0.75
Los Angeles,2100 8TH ST,1.0
Los Angeles,5901 W SUNSET BLVD,0.5
Los Angeles,1501 N WILCOX AVE,0.75
Los Angeles,901 S LEVERING AVE,1.25
Los Angeles,701 JACKSON ST,2.5
Los Angeles,701 HARTFORD AVE,1.0
Los Angeles,801 S HOPE ST,3.5
Los Angeles,5500 FIGUEROA ST,1.0
Los Angeles,400 S MAIN ST,1.25
Los Angeles,1600 SUNSET BLVD,1.0
Los Angeles,1801 S PONTIUS AVE,1.0
Los Angeles,7600 W SUNSET BLVD,1.0
Los Angeles,1100 S MAPLE AVE,3.5
Los Angeles,4400 W PICO BLVD,1.0
Los Angeles,4600 WILLOW BROOK AVE,2.5
Los Angeles,2700 PICO BLVD,1.0
Los Angeles,100 AVENUE 24,1.0
Los Angeles,9601 W NORTH VENICE BLVD,1.0
Los Angeles,501 S FAIRFAX AVE,1.0
Los Angeles,1700 S MAPLE AVE,1.0
Los Angeles,1301 S MYRTLE ST,2.5
Los Angeles,1500 N DETROIT ST,1.0
Los Angeles,3601 TRACY ST,1.0
Los Angeles,5101 W PICO BLVD,1.0
Los Angeles,651 SERRANO AVE,1.0
Los Angeles,401 WESTERN AVE,1.0
Los Angeles,500 W 18TH ST,0.5
Los Angeles,1100 8TH ST,2.5
Los Angeles,10801 W LE CONTE AVE,1.25
Los Angeles,1700 N SYCAMORE AVE,4.0
Los Angeles,9601 S VICKSBURG AVE,1.0
Los Angeles,400 CUMMINGS ST,1.0
Los Angeles,9800 W PICO BLVD,1.0
Los Angeles,3600 3RD ST,1.0
Los Angeles,1000 S GAYLEY AVE,1.0
Los Angeles,400 W 23RD ST,1.25
Los Angeles,301 6TH ST,0.75
Los Angeles,200 N LARCHMONT BLVD,1.0
Los Angeles,1300 WESTMORELAND AVE,1.0
Los Angeles,1601 N CHEROKEE AVE,1.0
Los Angeles,700 N LA BREA AVE,1.0
Los Angeles,1500 7TH ST,1.0
Los Angeles,1101 VERMONT AVE,1.0
Los Angeles,900 S FLOWER ST,0.5
Los Angeles,800 WESTERN AVE,1.0
Los Angeles,800 N ALMA REAL DR,1.0
Los Angeles,4200 3RD ST,1.0
Los Angeles,301 E 3RD ST,1.25
Los Angeles,4701 BARNSDALL AVE,1.0
Los Angeles,3601 W PICO BLVD,1.0
Los Angeles,2300 PASADENA AVE,1.0
Los Angeles,650 KINGSLEY DR,1.0
Los Angeles,1400 N GOWER ST,0.5
Los Angeles,6300 W YUCCA ST,1.75
Los Angeles,100 N FIGUEROA ST,1.25
Los Angeles,650 MARIPOSA AVE,1.0
Los Angeles,201 S CENTRAL AVE,2.25
Los Angeles,6801 W MELROSE AVE,1.0
Los Angeles,6513 W HOLLYWOOD BLVD,2.25
Los Angeles,631 S FAIRFAX AVE,1.0
Los Angeles,3300 SUNSET BLVD,1.0
Los Angeles,700 N FIGUEROA ST,1.0
Los Angeles,1400 S STONER AVE,1.0
Los Angeles,10305 W SANTA MONICA BLVD,1.0
Los Angeles,1000 S LOS ANGELES ST,1.75
Los Angeles,2501 WILSHIRE BLVD,1.0
Los Angeles,800 BEACON AVE,1.0
Los Angeles,14500 W CALVERT ST,0.75
Los Angeles,14301 W CALVERT ST,2.5
Los Angeles,2101 SUNSET BLVD,1.0
Los Angeles,600 S UNION DR,1.0
Los Angeles,6200 W SELMA AVE,1.5
Los Angeles,3401 VERMONT AVE,1.0
Los Angeles,1400 S CANFIELD AVE,1.0
Los Angeles,1000 S BROXTON AVE,1.25
Los Angeles,1101 VERMONT AVE,1.0
Los Angeles,100 AVENUE 26,1.0
Los Angeles,601 PARK VIEW ST,1.0
Los Angeles,101 E OLYMPIC BLVD,2.75
Los Angeles,5101 W HOLLYWOOD BLVD,1.0
Los Angeles,2201 MIRAMAR ST,1.0
Los Angeles,301 S WALL ST,2.25
Los Angeles,100 E 14TH ST,1.0
Los Angeles,500 MANHATTAN PL,1.0
Los Angeles,301 N LA CIENEGA BLVD,1.0
Los Angeles,900 S WESTWOOD BLVD,1.5
Los Angeles,7200 W SUNSET BLVD,1.0
Los Angeles,14501 W SYLVAN ST,0.75
Los Angeles,1500 N KINGSLEY DR,1.0
Los Angeles,201 HEWITT ST,1.0
Los Angeles,700 HARVARD BLVD,1.0
Los Angeles,601 CORONADO ST,1.0
Los Angeles,8400 W 3RD ST,1.0
Los Angeles,600 NEW HAMPSHIRE AVE,1.0
Los Angeles,8401 W BEVERLY BLVD,1.0
Los Angeles,701 N LA BREA AVE,1.0
Los Angeles,1101 S GLENDON AVE,1.75
Los Angeles,1200 S MAIN ST,2.25
Los Angeles,2701 PICO BLVD,1.0
Los Angeles,3700 VERMONT AVE,1.0
Los Angeles,3600 VERMONT AVE,1.0
Los Angeles,650 RAMPART BLVD,1.0
Los Angeles,5600 W SANTA MONICA BLVD,1.0
Los Angeles,201 S LOS ANGELES ST,3.5
Los Angeles,600 E 3RD ST,0.5
Los Angeles,1301 N VINE ST,0.5
Los Angeles,6301 N VESPER AVE,1.0
Los Angeles,1001 S OLIVE ST,0.5
Los Angeles,1000 S FAIRFAX AVE,1.0
Los Angeles,4700 WILLOW BROOK AVE,2.5
Los Angeles,301 S HOLT AVE,2.0
Los Angeles,500 ARDMORE AVE,1.0
Los Angeles,3901 REVERE AVE,1.0
Los Angeles,15101 W SUNSET BLVD,1.0
Los Angeles,2901 7TH ST,1.0
Los Angeles,1701 S WESTWOOD BLVD,1.0
Los Angeles,201 E 4TH ST,3.5
Los Angeles,400 E 3RD ST,0.5
Los Angeles,1601 N VINE ST,2.75
Los Angeles,1800 S MAIN ST,0.5
Los Angeles,3700 S CLARINGTON AVE,1.0
Los Angeles,1201 S WESTWOOD BLVD,1.0
Los Angeles,3401 W 43RD ST,1.0
Los Angeles,501 2ND ST,1.0
Los Angeles,301 E 5TH ST,4.5
Los Angeles,6601 W SANTA MONICA BLVD,0.5
Los Angeles,101 HEWITT ST,1.0
Los Angeles,1301 S MAPLE AVE,1.0
Los Angeles,600 E 8TH ST,3.5
Los Angeles,300 6TH ST,0.75
Los Angeles,800 N VIA DE LA PAZ,1.0
Los Angeles,1001 W 2ND ST,0.5
Los Angeles,801 S MAPLE AVE,3.5
Los Angeles,701 N WESTERN AVE,1.0
Los Angeles,11600 S BARRINGTON CT,2.0
Los Angeles,400 W 12TH ST,1.5
Los Angeles,14400 W HAMLIN ST,0.75
Los Angeles,600 MANHATTAN PL,1.0
Los Angeles,700 S SAN JULIAN ST,3.25
Los Angeles,300 E 4TH ST,3.5
Los Angeles,6201 W YUCCA ST,1.5
Los Angeles,2401 WILSHIRE BLVD,1.0
Los Angeles,1200 E 12TH ST,1.25
Los Angeles,3900 EDENHURST AVE,1.0
Los Angeles,600 N BUNKER HILL AVE,0.5
Los Angeles,900 HELIOTROPE DR,2.5
Los Angeles,7900 W MELROSE AVE,1.0
Los Angeles,300 7TH ST,0.5
Los Angeles,701 E 8TH ST,0.75
Los Angeles,100 AVENUE 55,1.0
Los Angeles,100 S ROBERTSON BLVD,2.0
Los Angeles,4400 SUNSET BLVD,1.0
Los Angeles,1000 S FLOWER ST,1.25
Los Angeles,7000 W WARING AVE,2.5
Los Angeles,800 VERMONT AVE,1.0
Los Angeles,500 S FREMONT AVE,2.5
Los Angeles,1301 N HIGHLAND AVE,0.75
Los Angeles,3400 SUNSET BLVD,1.0
Los Angeles,1000 S FAIRFAX AVE,1.0
Los Angeles,501 N LA BREA AVE,1.0
Los Angeles,500 N FAIRFAX AVE,1.0
Los Angeles,401 WESTERN AVE,1.0
Los Angeles,4150 5TH ST,1.0
Los Angeles,1800 6TH ST,1.0
Los Angeles,4801 FOUNTAIN AVE,1.0
Los Angeles,400 S SAN VICENTE BLVD,1.0
Los Angeles,8501 W SHERWOOD DR,1.0
Los Angeles,4301 S DEGNAN BLVD,1.0
Los Angeles,400 S SPRING ST,1.75
Los Angeles,9801 W PICO BLVD,1.0
Los Angeles,5300 W CENTURY BLVD,1.0
Los Angeles,701 AVALON BLVD,0.5
Los Angeles,501 N LA BREA AVE,1.0
Los Angeles,200 N FIGUEROA ST,1.25
Los Angeles,201 N VISTA ST,1.0
Los Angeles,1600 S WESTWOOD BLVD,1.0
Los Angeles,5701 W PICO BLVD,1.0
Los Angeles,500 E PICO BLVD,0.75
Los Angeles,8100 W 3RD ST,1.0
Los Angeles,7900 W WARING AVE,1.0
Los Angeles,5500 FIGUEROA ST,1.0
Los Angeles,10435 W SANTA MONICA BLVD,1.0
